V_BZNO|BASDT1|PERS1|BASDT2|PERS2|BASDT3|PERS3|BASDT4|PERS4|BASDT5|PERS5|BASDT6|PERS6|BASDT7|PERS7|BASDT8|PERS8|BASDT9|PERS9|BASDT10|PERS10|BASDT11|PERS11|
가상_사업자번호|기준일자1|종업원수1|기준일자2|종업원수2|기준일자3|종업원수3|기준일자4|종업원수4|기준일자5|종업원수5|기준일자6|종업원수6|기준일자7|종업원수7|기준일자8|종업원수8|기준일자9|종업원수9|기준일자10|종업원수10|기준일자11|종업원수11|
1000011034|20210531|8|20221231|5|20230530|5|20231231|5|20240527|5|20241231|4|20250526|4|||||||||
1000008131|20231231|39|20240731|39|||||||||||||||||||
1000007012|20210415|4|20210430|7|20221231|12|20240323|13|20241231|12|20250416|17|||||||||||
1000021231|20210427|33|20211231|29|20220422|35|20221231|13|20230425|33|20231231|35|20240414|38|20241231|37|20250415|27|20251231|23|20260410|24|
1000015254|20210406|231|20220329|182|20230328|176|20231231|212|20240229|218|20241231|218|20250404|169|20251231|125|20260403|122|||||
1000003063|20210506|25|20211231|25|20220513|30|||||||||||||||||
1000003293|20210331|22|20211231|27|20220331|28|20221231|28|20230331|30|||||||||||||
1000006267|20210330|4|20220331|4|20221231|5|20230331|6|20231231|5|20240326|6|20241231|3|20250326|3|20251231|5|20260326|5|||
1000010189|20221231|11|20231019|11|||||||||||||||||||
1000010698|20221231|64|20230930|61|||||||||||||||||||
1000008766|20210507|14|20251231|13|20260427|11|||||||||||||||||
1000005628|20210430|16|20211231|16|20220519|17|20221231|17|20230503|20|20231231|17|20240415|20|20241231|19|20250407|19|20251231|19|20260406|20|
1000006082|20210416|10|20211231|13|20220527|13|||||||||||||||||
1000002848|20211231|60|20220317|63|20221231|61|20230321|60|20240315|77|20241231|81|20250320|79|20251231|71|20260320|74|||||
1000002974|20210318|13|20211231|14|20220316|14|20221231|14|20230320|15|20231231|14|20240402|15|20241231|14|20250428|13|20251231|14|20260429|14|
1000012776|20211018|24|20211231|23|20220426|25|||||||||||||||||
1000022389|20211231|10|20221018|11|20230426|11|||||||||||||||||
1000020436|20241231|7|20250409|7|20251231|7|20260401|6|||||||||||||||
1000021637|20251231|6|20260410|5|||||||||||||||||||
1000022213|20221231|12|20230412|1|20231231|12|20240520|12|||||||||||||||
1000015969|20221231|11|20230531|11|20231231|11|20240531|12|20241231|10|20250610|10|||||||||||
1000015677|20211231|10|20220430|9|||||||||||||||||||
1000016340|20231231|188|20240503|188|||||||||||||||||||
1000006721|20211231|17|20221231|21|20230623|23|20231231|24|20240530|27|20240726|28|20241231|21|||||||||
1000007967|20221231|5|20240419|5|20241231|5|20250407|4|20251231|6|20260407|6|||||||||||
1000026111|20211231|19|20220228|18|20221231|18|20230531|19|20231231|18|20240527|19|20241231|17|20250604|14|||||||
1000023501|20221231|21|20231010|21|||||||||||||||||||
1000019479|20210630|23|20220131|20|20220630|23|20221130|18|||||||||||||||
1000024455|20221231|9|20230404|10|20231231|9|20240404|10|20241231|9|20250411|10|20251231|10|20260414|11|||||||
1000014148|20210531|23|20221231|35|20240415|35|20241231|31|20250331|36|||||||||||||
1000017532|20221231|22|20230509|24|||||||||||||||||||
1000006904|20211231|14|20221231|12|20231231|12|20240325|12|20241231|10|20250408|10|20251231|10|20260410|10|||||||
1000009429|20211231|170|20231231|202|20240228|211|20241231|200|20250331|201|20251231|173|20260331|170|||||||||
1000003345|20221231|16|20240227|19|||||||||||||||||||
1000010199|20210331|35|20231231|40|20240531|40|20241231|0|20250620|0|||||||||||||
1000014149|20211231|14|20220624|14|||||||||||||||||||
1000013623|20210225|179|||||||||||||||||||||
1000003625|20211231|55|20220701|50|||||||||||||||||||
1000003506|20210329|8|20220329|8|20230327|10|20231231|8|20240327|10|20241231|12|20250402|12|20251231|12|20260325|12|||||
1000015573|20210416|25|20211231|25|20220405|25|20230418|22|||||||||||||||
1000024649|20211231|18|20220526|18|||||||||||||||||||
1000024496|20211124|15|20211231|17|20221231|15|20231102|19|20231231|10|20241112|20|20241231|10|20251113|14|||||||
1000024380|20210309|14|20211231|16|20220223|16|20221231|16|20231220|16|20231231|16|20241217|16|20241231|13|20251217|10|||||
1000024374|20220526|27|20221231|27|20231006|27|||||||||||||||||
1000024373|20241231|44|20250923|39|||||||||||||||||||
1000024371|20210517|6|20211231|9|20220511|10|20221231|8|20230426|8|||||||||||||
1000024188|20211231|16|20220531|21|20221231|13|20230511|17|20230620|17|20240508|16|||||||||||
1000024176|20210310|10|||||||||||||||||||||
1000024001|20211231|28|20220407|33|||||||||||||||||||
1000023910|20210413|16|20211231|18|20220407|18|20221110|21|20221231|20|20230424|22|20231231|27|20240411|27|20241231|29|20250315|30|20251231|32|
1000023901|20230614|45|20231231|20|20240617|24|||||||||||||||||
1000022698|20210622|34|||||||||||||||||||||
1000022264|20210517|8|20221231|10|20230508|8|20231231|7|20240508|7|20241231|7|20250515|7|||||||||
1000022045|20221231|11|20230727|12|||||||||||||||||||
1000021890|20211231|15|20231012|20|||||||||||||||||||
1000021608|20210330|10|20211231|11|20220328|11|20221231|8|20230329|10|20231231|6|20240326|6|20241231|7|20250325|6|20251231|7|20260326|6|
1000021524|20210616|9|20211231|9|20220519|10|20221231|9|20230531|8|20231231|9|20240726|9|20241231|9|20250624|9|||||
1000021318|20241231|40|20250716|40|||||||||||||||||||
1000021062|20210518|6|20221231|5|20230411|5|20231231|5|20240520|5|20241231|4|20250627|5|||||||||
1000020729|20210406|18|20211231|13|20220331|13|20221231|16|20230331|15|20231231|17|20240403|16|||||||||
1000020691|20241231|44|20251001|39|||||||||||||||||||
1000020688|20211231|11|20220812|12|||||||||||||||||||
1000020682|20210609|13|20211231|13|20220616|10|||||||||||||||||
1000020672|20210331|16|20211231|20|20220228|20|20220331|22|20221231|21|20231231|21|20240612|22|20241231|15|20250819|7|||||
1000020588|20221231|40|20230703|45|||||||||||||||||||
1000020024|20211231|31|20220329|33|||||||||||||||||||
1000019996|20210413|9|20211231|10|20230410|10|20231231|10|20241231|10|20250403|10|20251231|10|20260403|10|||||||
1000019959|20210228|6|||||||||||||||||||||
1000024911|20241231|45|20250227|46|||||||||||||||||||
1000019153|20210407|82|20210625|74|20211231|88|20221231|90|20230323|101|20231231|117|20240425|96|20250320|117|20251231|115|20260316|113|||
1000018784|20211231|69|20220520|72|20221231|69|20230522|54|20231231|42|20240516|42|20241231|34|20250520|34|||||||
1000018764|20210531|13|20211231|14|20221231|12|20230201|13|20231126|12|20231231|12|20241105|12|20241231|11|20251119|11|||||
1000017901|20210624|8|||||||||||||||||||||
1000017885|20211231|82|20221012|65|||||||||||||||||||
1000017841|20211231|7|20220401|15|||||||||||||||||||
1000017837|20211231|7|20220504|7|||||||||||||||||||
1000017821|20210715|9|20211231|9|20220628|8|20220630|8|20231231|7|20240605|7|||||||||||
1000017801|20210419|7|20211231|9|20220420|9|20221231|10|20230421|9|20230718|9|20231231|7|20240617|9|20241231|9|20250623|12|||
1000016263|20210331|52|||||||||||||||||||||
1000015951|20211227|12|20211231|12|20220617|9|20241231|11|20250731|11|||||||||||||
1000015874|20241231|11|20250408|11|||||||||||||||||||
1000015389|20211231|33|20220731|27|20230823|23|||||||||||||||||
1000015103|20210729|109|20211231|160|20220725|167|20221231|170|20230724|171|20231231|167|20240717|181|20241231|185|20250718|183|||||
1000015094|20241231|17|20250730|21|||||||||||||||||||
1000015066|20211231|18|20221130|24|||||||||||||||||||
1000015060|20211231|27|||||||||||||||||||||
1000015053|20221231|8|20231212|8|||||||||||||||||||
1000015039|20210531|6|20211231|6|20220523|6|||||||||||||||||
1000014331|20210423|36|20211231|41|20220425|39|20230414|47|20231231|45|20240409|38|||||||||||
1000014044|20210331|3|20211231|4|20220511|4|20221231|4|20230511|5|20231231|5|20240507|5|20241231|4|20250507|4|20260506|4|||
1000013685|20210329|23|20211231|25|20220325|28|20221231|30|20230324|35|20231231|37|20240320|39|||||||||
1000013668|20210427|35|20211231|40|20220412|42|20221231|48|20230413|51|||||||||||||
1000013454|20210531|53|20211231|53|20220630|52|20221231|53|20230630|58|20231231|56|20240614|56|20241231|55|20250725|57|||||
1000013453|20210414|40|20231231|47|20240415|59|20241231|64|20250408|69|20251231|75|20260408|74|||||||||
1000013214|20211231|13|20220622|14|20221231|14|20230622|12|20231231|12|20240622|12|20241231|12|20250620|13|||||||
1000013008|20221231|104|20230417|84|20231231|73|20240424|58|||||||||||||||
1000013001|20221231|31|20231231|40|20240227|40|20240402|42|||||||||||||||
1000012421|20210301|40|20211231|36|20220404|36|20221231|37|20230331|40|20231231|44|20240403|44|20241231|48|20250408|48|||||
1000011997|20211231|4|20220331|4|||||||||||||||||||
1000011751|20211231|14|20220420|16|20221231|14|20230413|18|20231231|19|20241128|16|20241231|17|20251028|12|||||||
1000011747|20210331|12|20211231|15|20220418|12|20221231|9|20230412|8|||||||||||||
1000014853|20211231|200|20220331|208|20221231|203|20230630|207|20241231|213|20251130|219|||||||||||
1000011071|20241231|12|20250319|14|||||||||||||||||||
1000010752|20211231|30|20221231|31|20231231|32|20241231|30|20251017|35|20251231|34|20260331|35|||||||||
1000006557|20210316|3|20211231|4|20220322|5|20221231|5|20230417|4|20231231|4|20240408|4|20241231|2|20250408|2|20260413|2|||
1000010491|20211231|18|20220617|18|20221231|18|20230623|24|||||||||||||||
1000010419|20210223|25|20210310|24|20220301|37|20221231|24|20230404|24|20231231|0|20240903|0|20241231|24|20250425|24|20251231|24|20260421|35|
1000010293|20251231|23|20260429|24|||||||||||||||||||
1000010235|20221231|48|20230524|41|20241231|48|20250530|41|||||||||||||||
1000010228|20211231|22|20221231|23|20251231|43|20260416|41|||||||||||||||
1000009815|20211231|22|20220822|22|20231231|41|20240704|42|||||||||||||||
1000009808|20231231|44|20240816|52|20241231|54|20260120|56|||||||||||||||
1000009453|20211231|41|20230111|41|||||||||||||||||||
1000009450|20210706|24|||||||||||||||||||||
1000009258|20231231|7|20240520|7|||||||||||||||||||
1000009249|20221231|12|20230425|12|||||||||||||||||||
1000009086|20231231|14|20241226|13|20241231|13|20251203|10|||||||||||||||
1000009040|20210621|30|||||||||||||||||||||
1000008943|20241231|26|20260107|27|||||||||||||||||||
1000008859|20211231|9|20231023|8|||||||||||||||||||
1000008856|20220430|17|20221231|17|20230526|24|||||||||||||||||
1000022283|20210603|5|20211231|5|20220531|5|20221231|5|20230531|5|20231231|7|20240627|10|||||||||
1000024588|20210412|55|20211231|58|20220408|55|20231231|63|20240708|62|20241231|61|20250416|64|||||||||
1000003298|20210622|10|||||||||||||||||||||
1000016795|20241231|40|20250325|38|20251231|40|20260327|45|||||||||||||||
1000003610|20210831|11|20211231|11|20220725|12|20221231|11|20230629|12|20231231|12|20240522|13|20241231|13|20250527|13|20250620|13|||
1000003196|20211231|12|20220719|13|20221231|13|20230516|14|20231231|15|20240514|14|20241231|14|20250404|16|20251231|17|20260410|18|||
1000014868|20210425|20|20211231|12|20220512|26|20221231|38|20230331|41|20231231|58|20240331|58|20241231|65|20250331|61|||||
1000014144|20211231|12|20221005|14|||||||||||||||||||
1000014037|20210729|87|||||||||||||||||||||
1000003400|20241231|27|20250410|25|||||||||||||||||||
1000022280|20210416|10|20211231|9|20220328|13|20220404|12|20231231|12|20240329|12|20241231|16|20250331|15|20251231|16|20260406|16|||
1000014921|20221231|8|20240328|10|20241231|12|20250528|12|||||||||||||||
1000008596|20251231|21|20260406|22|||||||||||||||||||
1000008585|20231231|52|20240619|62|||||||||||||||||||
1000008582|20211231|22|20220525|21|||||||||||||||||||
1000008291|20210401|30|20231231|28|20240927|32|||||||||||||||||
1000008178|20241231|51|20250520|46|20251231|38|20260429|35|||||||||||||||
1000008087|20210618|24|20211231|26|20220616|26|20221231|26|20230719|26|20231231|25|20240731|25|||||||||
1000007777|20211231|19|20220430|20|20221231|27|20230522|28|||||||||||||||
1000007760|20221231|58|20230630|115|20231231|110|20240731|113|20241231|114|20250630|113|||||||||||
1000007759|20221231|13|20230620|13|||||||||||||||||||
1000007260|20210503|9|20211231|11|20220418|15|20221231|13|20230419|14|20251231|12|20260506|10|||||||||
1000007254|20210731|24|||||||||||||||||||||
1000007198|20210601|8|20211231|8|20220603|8|20221231|8|20240327|7|20241231|8|20250327|7|20251231|7|20260326|6|||||
1000006874|20210531|27|20211231|27|20220531|27|20221231|26|20230531|27|20231231|28|20240522|28|20241231|26|20250604|22|||||
1000006561|20231231|30|20240503|30|20241231|31|20250916|32|||||||||||||||
1000006541|20221231|32|20230419|41|20231231|41|||||||||||||||||
1000004636|20210421|21|20211231|26|20220411|23|20221231|22|||||||||||||||
1000004633|20210518|8|20211231|9|20220511|8|20221231|8|20230329|8|20231231|7|20240502|7|20241231|8|20250502|6|20251231|7|20260324|7|
1000004627|20210630|45|||||||||||||||||||||
1000004624|20210916|41|20241231|48|20250930|56|||||||||||||||||
1000004615|20210416|13|20211231|11|20220414|13|||||||||||||||||
1000004612|20220608|7|||||||||||||||||||||
1000004605|20210421|16|20211231|19|20220425|19|20221231|21|20230516|22|||||||||||||
1000004597|20210731|17|||||||||||||||||||||
1000004596|20211231|136|20220430|123|20221231|115|20230414|118|20231231|119|20241015|92|20241231|96|20251017|89|||||||
1000004591|20210409|314|||||||||||||||||||||
1000004581|20210707|30|20211231|28|20220616|37|20221231|42|20231231|40|20240430|45|20251231|48|20260331|50|||||||
1000004579|20210331|21|20211231|16|20220331|23|20221231|21|20230331|23|20231231|20|20250407|19|20251231|18|20260401|20|||||
1000004569|20241231|4|20251215|3|||||||||||||||||||
1000004549|20210415|85|20211231|128|20220412|115|20220415|115|20221231|105|20230405|98|20231231|107|20240423|98|20240627|77|||||
1000004547|20221231|250|20230627|236|20231231|214|20240731|156|20241231|162|20250831|115|||||||||||
1000004539|20211231|17|20221222|16|||||||||||||||||||
1000004529|20210228|21|20211231|27|20220228|28|20221231|27|20230331|28|20231231|29|20240327|32|20241231|32|20250331|29|20251231|29|20260331|28|
1000004528|20210602|25|20211231|15|20220614|14|20221231|14|20230601|17|20230904|11|20231231|8|20240603|8|20241231|8|20250610|10|||
1000004527|20210630|11|20211007|11|20220630|11|||||||||||||||||
1000004427|20241231|9|20250401|10|||||||||||||||||||
1000004426|20210210|62|20241231|80|20250331|69|20250828|44|||||||||||||||
1000004420|20211231|50|20221129|25|||||||||||||||||||
1000004411|20241231|12|20260311|12|||||||||||||||||||
1000004396|20221231|33|20230419|31|20231231|33|20240503|36|20241231|39|20250424|38|20251231|60|20260228|58|20260422|58|||||
1000004388|20210930|32|||||||||||||||||||||
1000004386|20210409|45|20211231|45|20220331|42|20231231|30|20240930|30|20241231|29|20250331|29|20250613|31|20251231|30|20260402|29|||
1000004380|20211231|5|||||||||||||||||||||
1000004363|20210406|11|||||||||||||||||||||
1000004353|20231231|37|20241107|38|||||||||||||||||||
1000004351|20221231|4|20230526|5|20231231|4|20240527|5|||||||||||||||
1000004342|20211231|138|20220531|126|20221231|133|20230331|135|20231231|176|20240331|181|20241231|188|20250131|188|20251231|198|20260326|196|||
1000005242|20211231|53|20220629|51|||||||||||||||||||
1000006724|20210423|11|20221231|7|20230508|7|||||||||||||||||
1000018081|20210607|13|20211231|14|20220601|13|20221231|14|20230531|14|20231231|14|20240605|14|20241231|14|20250527|13|||||
1000006725|20211231|7|20220503|7|20231231|7|20240409|7|||||||||||||||
1000024694|20211231|15|20221031|26|||||||||||||||||||
1000022014|20221231|4|20230425|4|20231231|3|20240524|3|20241231|3|20250422|3|20251231|3|20260422|3|||||||
1000013107|20210429|17|20211231|20|20220516|17|20221231|15|20230430|17|20231231|18|20240513|17|20241231|18|20250416|16|||||
1000018082|20211209|6|||||||||||||||||||||
1000019497|20210914|22|||||||||||||||||||||
1000027244|20241231|18|20250707|17|||||||||||||||||||
1000017501|20221231|48|20230630|51|||||||||||||||||||
1000014941|20211231|15|20220830|15|20221231|15|20231024|15|20231231|15|20240624|15|||||||||||
1000021882|20241231|10|20250514|10|20251231|10|20260506|10|||||||||||||||
1000011990|20210630|89|20211231|94|20220531|93|20221231|112|20230531|136|20231231|141|20240531|140|20241231|116|20250531|109|||||
1000003004|20211231|20|20220430|23|20231231|22|20240331|24|20241231|25|20250331|25|||||||||||
1000012845|20241231|29|20250507|30|20251231|37|20260331|43|||||||||||||||
1000023718|20211231|15|20221231|16|20231231|17|20240405|18|20241231|18|20250422|18|20251231|17|20260407|17|||||||
1000003157|20210621|19|20221231|21|||||||||||||||||||
1000011761|20210601|33|20211231|33|20220602|35|20221231|37|20230602|39|20231231|41|20240603|43|20241231|42|20250515|40|||||
1000016375|20251231|88|20260409|89|||||||||||||||||||
1000003629|20211231|47|20220412|50|20220417|51|20221231|52|20241231|90|20250319|114|20251231|135|20260414|138|||||||
1000003265|20210129|13|||||||||||||||||||||
1000016768|20210617|12|20220602|13|20221231|15|20230621|15|20231231|15|20240611|17|20241231|13|20250605|13|||||||
1000020458|20210506|9|20211231|10|20220524|9|20221231|10|20231231|7|20240523|7|||||||||||
1000007685|20211231|10|20220922|10|||||||||||||||||||
1000017612|20210415|11|20211231|11|20220406|12|20220419|11|20221231|12|20241231|12|20250404|10|20251231|12|20260403|10|||||
1000003990|20221231|783|20230904|813|20231231|731|20241031|663|20241231|673|20251219|708|||||||||||
1000003829|20231231|21|20240415|20|20241231|18|20250321|16|20251231|16|20260319|12|||||||||||
1000019031|20210331|16|20211231|18|20220330|20|20221231|20|20230316|21|20231231|20|20240408|21|20241231|22|20250402|21|20260318|22|||
1000007690|20211231|5|20220421|5|20221231|6|20230503|6|||||||||||||||
1000022023|20210222|19|20220216|19|20221231|19|20230303|19|20231205|19|20231231|17|20241106|17|20241231|16|20251121|16|||||
1000022653|20211231|246|20220331|221|20221231|213|20230331|211|||||||||||||||
1000003808|20210630|61|20210721|61|20211231|63|20220531|65|||||||||||||||
1000011764|20211231|11|20221109|11|||||||||||||||||||
1000019062|20241231|117|20250421|123|20251231|146|20260331|112|||||||||||||||
1000012788|20210331|28|20211231|24|20221231|25|20231231|25|20240331|26|20241231|25|20250411|26|20251231|24|20260414|25|||||
