V_BZNO|1_ST_DT|1_ED_DT|1_CRI_GRDNM|2_ST_DT|2_ED_DT|2_CRI_GRDNM|3_ST_DT|3_ED_DT|3_CRI_GRDNM|4_ST_DT|4_ED_DT|4_CRI_GRDNM|5_ST_DT|5_ED_DT|5_CRI_GRDNM|6_ST_DT|6_ED_DT|6_CRI_GRDNM|7_ST_DT|7_ED_DT|7_CRI_GRDNM|
가상_사업자번호|등급적용시작일자 _2020|등급적용종료일자 _2020|CRI등급_2020|등급적용시작일자 _2021|등급적용종료일자 _2021|CRI등급_2021|등급적용시작일자 _2022|등급적용종료일자 _2022|CRI등급_2022|등급적용시작일자 _2023|등급적용종료일자 _2023|CRI등급_2023|등급적용시작일자 _2024|등급적용종료일자 _2024|CRI등급_2024|등급적용시작일자 _2025|등급적용종료일자 _2025|CRI등급_2025|등급적용시작일자 _2026|등급적용종료일자 _2026|CRI등급_2026|
1000015136|20220518|20220719|BB+|20230119|20230413|BB+|20240410|20240419|B-|20240419|20250521|CCC+|20260305|20260505|B+|20260505|20280101|BB0||||
1000015137|20200413|20210420|BB0|20210420|20220417|BBB-|20220417|20230416|BBB-|20230416|20240414|BBB-|20240414|20250414|BBB-|20250414|20260415|BBB-|20260415|20280101|BB+|
1000015138|20220101|20220618|CCC+|20230418|20230703|B+|20230703|20240807|BB-|20240807|20250421|B-|20250421|20270101|B-|||||||
1000015139|20200610|20210410|B-|20220413|20220803|B+|20230218|20230609|B0|20230609|20240417|B+|20240417|20250524|B+|20250524|20260503|B0|20260503|20280101|B+|
1000015140|20170101|20220712|CCC+|20220712|20230615|CCC+|20230615|20250101|CCC+|||||||||||||
1000015141|20220427|20220614|B-|20240101|20240322|CCC+|20250101|20251005|CCC+|20251005|20260411|B0|20260411|20280101|B+|||||||
1000015142|20200101|20230621|CCC+|20230621|20240903|B+|20250101|20250828|CCC+|20250828|20270101|BB-||||||||||
1000015143|20210113|20210707|B+|20210707|20220705|B0|20220705|20230705|CCC+|20240618|20240921|B-|20240921|20250411|B0|20250411|20260503|B0|20260503|20280101|B0|
1000015144|20210420|20210430|BB-|20220114|20220407|BB-|20220407|20230406|BB0|20240407|20240414|BB-|20250418|20250419|BB+|20250419|20260413|BB0|20260413|20280101|BBB-|
1000015145|20200612|20210709|B-|20210709|20220722|BB-|20220722|20230401|B+|20230401|20240330|BB-|20240330|20250423|BBB-|20250423|20270101|B+||||
1000015146|20210608|20210708|B+|20220716|20220918|BB-|20230627|20231118|B+|20240603|20240618|B+|20240618|20250529|BB-|20250529|20260411|BB-|20260411|20280101|BB+|
1000015147|20200617|20210605|BBB0|20210605|20220615|BBB+|20220615|20230617|BBB0|20230617|20240606|BBB0|20240606|20250606|BBB0|20250606|20270101|BBB0||||
1000015148|20191003|20210402|CCC+|20220101|20220127|CCC+|20220127|20230101|BBB-|20230101|20240613|CCC+|20240613|20260101|BB0|||||||
1000015149|20160123|20220527|CCC+|20220527|20240101|BB-|20240101|20250610|CCC+|20250610|20260416|B0|20260416|20280101|B0|||||||
1000015150|20200910|20210514|BBB-|20210514|20220531|BB-|20240101|20240718|CCC+|20250101|20250529|CCC+|20250529|20260503|BB+|20260503|20280101|B+||||
1000015151|20210725|20211006|CCC+|20211006|20220103|CCC0|20220103|20230101|CCC-|||||||||||||
1000015152|20200101|20230629|CCC+|20230629|20240103|BBB-|20240103|20250101|BBB0|||||||||||||
1000015153|20200625|20210422|BBB-|20210422|20220421|BBB-|20220421|20230421|BBB-|20230421|20240504|BBB+|20240504|20250427|BB+|20250427|20260415|B0|20260415|20280101|B+|
1000015154|20210101|20210422|CCC+|20210422|20230101|CCC+|20230101|20241017|CCC+|20241017|20260101|B+||||||||||
1000015155|20210715|20210902|CCC0|||||||||||||||||||
1000015156|20220101|20220609|CCC+|20220609|20230415|CCC+|20230415|20250101|CCC+|||||||||||||
1000015157|20210504|20211218|CCC0|20211218|20220210|CCC-||||||||||||||||
1000015158|20200513|20210518|B-|20210518|20220412|B+|20220412|20230621|BB-|20230621|20250101|BB0|20250101|20260309|CCC+|20260309|20270101|BB+||||
1000015159|20201007|20210928|B0|20220719|20221218|B0|20221218|20230718|B+|20230718|20240101|B-|20240101|20250820|CCC+|20250820|20270101|BB-||||
1000015160|20201216|20210427|B+|20230120|20230628|B+|20230628|20240529|B0|20240529|20250605|B-|20250605|20270101|B0|||||||
1000015161|20210101|20210622|CCC+|20210622|20230101|BB0|20230101|20250613|CCC+|20250613|20270101|B+||||||||||
1000015162|20200613|20210622|B0|20210622|20220621|BB-|20230614|20231114|B0|20231114|20240522|B+|20250606|20250611|B-|20250611|20260411|B0|20260411|20280101|B0|
1000015163|20200612|20220101|BBB-|20230422|20230427|BB-|20250101|20251124|CCC+|20251124|20270101|BB+||||||||||
1000015164|20200724|20210610|BB+|20210610|20220428|B0|20220428|20230420|BB-|20230420|20240611|BB-|20240611|20250417|BB-|20250417|20260410|BB-|20260410|20280101|B+|
1000015165|20210107|20210428|B-|20210428|20220519|CCC-|20220519|20230420|B-|20230420|20240509|B0|20240509|20250426|B0|20250426|20260509|B-|20260509|20280101|B0|
1000015166|20210320|20210421|B0|20220219|20220419|BB+|20220419|20230414|BB+|20240425|20240427|BBB-|20240427|20260101|BB-|||||||
1000015167|20200612|20210611|BB-|20210611|20220617|B+|20220617|20230803|BB-|20230803|20240718|B0|20240718|20250724|BB-|20250724|20270101|BB-||||
1000015168|20210501|20210505|B0|20210505|20220517|B+|20220517|20240101|B+|20240101|20251104|CCC+|20251104|20270101|BB-|||||||
1000015169|20210101|20210511|CCC+|20210511|20220621|BB-|20220621|20230616|BB0|20230616|20240524|BB+|20260101|20260422|CCC+|20260422|20280101|BB0||||
1000015170|20210209|20210824|CCC+|20210824|20220830|B-|20230518|20231018|B0|20240413|20240819|CCC0|20240819|20250503|CCC+|20250503|20260425|CCC+|20260425|20280101|B+|
1000015171|20200609|20210611|B0|20210611|20220616|B-|20220616|20230623|B0|20230623|20240501|B-|20240501|20250429|B0|20250429|20270101|B0||||
1000015172|20200416|20210423|BBB-|20210423|20220424|B0|20220424|20230415|B+|20230415|20240414|B+|20240414|20250429|BB+|20250429|20260510|BBB0|20260510|20280101|BBB+|
1000015173|20200429|20210429|CCC0|20210429|20220108|BB-|20220108|20230101|BB+|20230101|20240614|CCC+|20240614|20250411|B0|20250411|20260411|B0|20260411|20280101|B0|
1000015174|20220420|20221118|B+|20230505|20231218|B+|20231218|20240514|BB-|20240514|20260101|BB-||||||||||
1000015175|20200429|20210502|BBB-|20210502|20220419|BB+|20220419|20230419|B+|20230419|20240419|B-|20240419|20250430|CCC-|20250430|20260505|CCC-|20260505|20270101|CCC0|
1000015176|20200604|20210605|B-|20210605|20220609|B-|20240101|20241013|C+|||||||||||||
1000015177|20201219|20210709|B+|20210709|20220413|BB-|20230627|20231218|B+|20240615|20240819|BB-|20250218|20250430|BB-|20250430|20270101|BB0||||
1000015178|20210417|20211218|B+|20220203|20220709|B+|20220709|20230629|B0|20240319|20241005|B0|20251019|20251103|CCC0|20251103|20260503|CCC-|20260503|20280101|CCC+|
1000015179|20200820|20210617|B+|20220618|20220623|B+|20230919|20231218|B+|20240518|20240606|BB0|20240606|20250617|BB-|20250617|20270101|BB0||||
1000015180|20200429|20210424|BB-|20210424|20220603|BBB-|20220603|20230601|BB-|20230601|20240814|BB0|20240814|20250402|B+|20250402|20270101|BBB-||||
1000015181|20220101|20221110|CCC+|20221110|20230516|BBB+|20230516|20240716|BBB+|20240716|20250424|BB0|20250424|20270101|BBB0|||||||
1000015182|20200801|20210403|B+|20210403|20220517|B+|20220517|20230609|BB0|20240410|20241211|B+|20241211|20260101|CCC+|||||||
1000015183|20210601|20210822|B+|20210822|20220609|BB-|20220609|20230412|B+|20230412|20240417|B0|20240417|20250417|B0|20250417|20270101|BB-||||
1000015184|20200417|20210423|BB+|20210423|20220412|BB+|20220412|20230411|BB0|20230411|20240402|BBB-|20240402|20250409|BBB-|20250409|20260413|BBB-|20260413|20280101|BB+|
1000015185|20220520|20221218|BBB0|20221218|20230523|BBB+|20230523|20250101|BB0|||||||||||||
1000015186|20200603|20210511|B+|20210511|20220624|BB0|20240101|20240906|CCC+|20240906|20250101|BB-|20250101|20260424|CCC+|20260424|20280101|B+||||
1000015187|20200905|20210603|B+|20210603|20220521|B+|20220521|20230525|B+|20230525|20240518|B0|20240518|20250101|B+|20250101|20260507|CCC+|20260507|20280101|BB-|
1000015188|20200430|20210416|B0|20210416|20220416|B+|20220416|20230426|B+|20240319|20240419|BBB-|20240419|20250410|BB0|20250410|20260417|BB+|20260417|20280101|BB+|
1000015189|20200428|20210505|BB+|20220617|20221003|BBB-|20221003|20230525|BB+|20230525|20250101|BBB-|20250101|20260412|CCC+|20260412|20280101|B-||||
1000015190|20200813|20210310|BB+|20210310|20220101|BB0|20230301|20231104|BB-|20240101|20240806|CCC+|20240806|20250417|BB-|20250417|20260502|B+|20260502|20280101|B-|
1000015191|20200923|20210513|B+|20220118|20220409|B+|20230802|20231218|B0|20240118|20240419|B0|20240419|20250610|B0|20250610|20260411|B0|20260411|20280101|B0|
1000015192|20200714|20210717|B0|20230101|20230718|CCC+|20230718|20240517|B+|20250703|20251118|BBB-|20251118|20270101|BBB0|||||||
1000015193|20240504|20240905|B0|20260101|20260429|CCC+|20260429|20270101|B+|||||||||||||
1000015194|20210101|20210409|CCC+|20220420|20220503|B-|20220503|20230401|B0|20250101|20250412|CCC+|20250412|20270101|CCC+|||||||
1000015195|20200416|20210424|BB+|20210424|20220417|BB+|20220417|20230416|BBB-|20230416|20240416|B-|20240416|20250613|B-|20250613|20270101|B-||||
1000015196|20200609|20210701|BB0|20210701|20220528|BB-|20220528|20230614|BB-|20230614|20240416|BB0|20240416|20250606|BB0|20250606|20270101|B+||||
1000015197|20200415|20210804|BB-|20210804|20220429|B0|20220429|20230616|CCC-|20240403|20240524|B-|20240524|20250524|B-|20250524|20260421|CC+|20260421|20280101|B-|
1000015198|20220101|20220429|CCC+|20220429|20230616|CCC0|20230616|20240515|CCC+|20240515|20250426|B-|20250426|20260411|B-|20260411|20280101|B-||||
1000015199|20210406|20210514|BB0|20220503|20221118|B+|20221118|20230401|BB-|20230401|20240410|B+|20240410|20250405|B0|20250405|20260402|BB-|20260402|20280101|BB0|
1000015200|20200711|20210925|CCC+|20210925|20220610|CCC+|20220610|20230603|CCC+|20230603|20240731|CCC+|20240731|20250618|CCC+|20250618|20270101|CCC+||||
1000015201|20200618|20210527|B-|20210527|20220511|B-|20220511|20230418|B-|20240403|20240414|B+|20240414|20250617|B+|20250617|20270101|B+||||
1000015202|20200415|20210421|B+|20210421|20220416|B+|20220416|20230416|BB-|20230416|20240413|BB-|20240413|20250429|B+|20250429|20270101|BB+||||
1000015203|20210416|20211109|BB+|20211109|20220624|BBB-|20220624|20230603|BBB-|20240118|20240608|BBB0|20250218|20250614|BBB0|20250614|20270101|BBB+||||
1000015204|20200409|20210427|BB0|20210427|20220423|BB+|20220423|20230420|BB0|20230420|20240413|BB0|20240413|20250416|BB0|20250416|20260413|BB0|20260413|20280101|BB0|
1000015205|20200605|20210409|CCC+|20210409|20220422|B+|20220422|20230415|B+|20240415|20240808|B+|20240808|20260101|CCC+|||||||
1000015206|20200421|20210507|BB-|20210507|20220525|BB0|20220525|20230420|BB-|20230420|20240420|BB+|20240420|20250410|B0|20250410|20260411|BB+|20260411|20280101|B0|
1000015207|20210101|20231114|CCC+|20240319|20241108|BB+|20260101|20260425|CCC+|20260425|20280101|CCC+||||||||||
1000015208|20200423|20210420|BB+|20210420|20220421|BBB-|20220421|20230328|BB+|20230328|20240415|BB+|20240415|20250419|BBB-|20250419|20270101|BB+||||
1000015209|20200811|20210529|B0|20210529|20220609|B+|20220609|20230601|B+|20230601|20240803|BB-|20250101|20250821|CCC+|20250821|20270101|BB-||||
1000015210|20200417|20210402|B+|20210402|20220713|CCC+|20220713|20230824|BB+|20230824|20240407|B0|20240407|20250409|B0|20250409|20260503|BB-|20260503|20280101|B0|
1000015211|20200430|20210422|B+|20210422|20220420|BBB-|20220420|20230420|BBB-|20230420|20240414|BBB0|20240414|20250413|BBB0|20250413|20260418|BBB-|20260418|20280101|BBB0|
1000015212|20200403|20210608|B+|20210608|20220708|BB-|20230919|20231203|CCC+|20231203|20240102|CCC0||||||||||
1000015213|20210101|20220429|CCC+|20240101|20240518|CCC+|20240518|20250522|B0|20250522|20270101|BB-||||||||||
1000015214|20200910|20220101|B+|20220101|20230602|CCC+|20230602|20240410|CCC+|20250917|20251210|CC+|20251210|20270101|CCC0|||||||
1000015215|20200620|20210410|BB-|20210410|20221110|B+|20230718|20230818|B+|20230818|20240416|B0|20240416|20250406|B-|20250406|20260410|B0|20260410|20280101|CCC+|
1000015216|20200101|20210717|CCC+|20210717|20220617|BB-|20220617|20231014|BB+|20231014|20241008|BB0|20241008|20250906|BB0|20250906|20270101|B+||||
1000015217|20200911|20210513|BB-|20210513|20220517|BB0|20220517|20230616|BB-|20230616|20240425|B-|20240425|20250610|B+|20250610|20270101|BB0||||
1000015218|20210101|20210603|CCC0|20210603|20220610|BB0|20220610|20240101|BB+|||||||||||||
1000015219|20200612|20210618|BB-|20210618|20220629|BB+|20220629|20230624|BBB0|20230624|20240807|BBB-|20240807|20250419|B+|20250419|20260504|BB0|20260504|20280101|BB+|
1000015220|20210101|20210528|CCC+|20210528|20220617|CCC+|20220617|20230413|CCC+|20230413|20240416|B-|20240416|20260101|B-|||||||
1000015221|20190101|20210527|CCC+|20210527|20220430|CCC-|20220430|20230711|CCC+|20230711|20240710|B-|20240710|20250725|CCC0|20250725|20270101|CCC0||||
1000015222|20200321|20210331|B+|20210331|20220419|B+|20220419|20230421|B-|20230421|20240518|B0|20240518|20250412|B+|20250412|20260430|B0|20260430|20280101|B0|
1000015223|20200919|20210410|B0|20210410|20220414|CCC+|20220414|20230318|CCC+|20240731|20240802|BB-|20240802|20250409|BB0|20250409|20270101|BB-||||
1000015224|20210407|20211223|CCC0|20221102|20221125|CCC-|20221125|20231208|C+|20231208|20240101|CCC-||||||||||
1000015225|20200619|20210428|BBB+|20210428|20221019|BBB+|20221019|20230322|A-|20230322|20241205|A-|20241205|20250413|A-|20250413|20260505|BBB0|20260505|20280101|BBB0|
1000015226|20190101|20230823|CCC+|20230823|20250101|B0|20250101|20260430|CCC+|20260430|20280101|BB-||||||||||
1000015227|20200604|20210410|CCC+|20210410|20220604|CCC+|20220604|20230509|CCC+|20230509|20240530|CCC+|20240530|20250425|CCC+|20250425|20270101|CCC+||||
1000015228|20230207|20230404|CCC+|20230404|20240611|B+|20240611|20260101|B+|||||||||||||
1000015229|20211118|20211222|CCC+|20220726|20221027|CCC+|20221027|20230101|CCC0|||||||||||||
1000015230|20220101|20220414|CCC+|20220414|20230520|B0|20230520|20240628|B+|20240628|20250912|B+|20250912|20260504|B+|20260504|20280101|B+||||
1000015231|20200508|20210424|BB0|20210424|20220412|BB0|20220412|20230409|B-|20230409|20240414|B+|20240414|20250403|BB-|20250403|20260407|BB-|20260407|20280101|BB0|
1000015232|20210101|20220803|CCC+|20240101|20241027|CCC+|20241027|20260101|BB0|||||||||||||
1000015233|20200428|20210426|BBB-|20210426|20220917|BBB0|20220917|20230420|BBB0|20230420|20240428|BBB0|20250225|20250418|BBB+|20250418|20260415|BB+|20260415|20280101|BB+|
1000015234|20200611|20210402|BB-|20210402|20220402|BB-|20220402|20230414|B-|20230414|20240410|B0|20240410|20250618|B0|20250618|20260429|B+|20260429|20280101|BB-|
1000015235|20200626|20210409|B0|20210409|20220804|B-|20230412|20230718|CCC+|20230718|20240716|B-|20251114|20251121|CCC+|||||||
1000015237|20200617|20210828|B-|20230101|20230615|CCC+|20250101|20250603|CCC+|20250603|20260417|CCC0|20260417|20280101|CCC+|||||||
1000015238|20200620|20210601|CCC+|20210601|20220324|B-|20220324|20230414|B0|20230414|20250101|B+||||||||||
1000015239|20200129|20210512|BBB-|20210512|20220413|BB+|20220413|20230608|BB0|20230608|20240416|BB+|20240416|20250429|BB+|20250429|20260509|BBB0|20260509|20280101|BBB-|
1000015240|20200101|20210223|CCC+|20210223|20220101|BB+|20220101|20230420|CCC+|20230420|20240522|B0|20250624|20250625|B0|20250625|20260417|BB0|20260417|20280101|B-|
1000015241|20190101|20230622|CCC+|20240703|20241219|B+|20251103|20251118|BB+|20251118|20260501|BB-|20260501|20280101|B0|||||||
1000015242|20200429|20210421|B0|20210421|20220427|BB-|20230420|20231202|B+|20231202|20240421|CCC+|20240421|20250501|C+|20250501|20260510|CCC+|20260510|20280101|CCC+|
1000015243|20220402|20220629|CCC+|20220629|20230412|B+|20230412|20250101|B-|||||||||||||
1000015244|20200624|20210604|B+|20210604|20220614|B0|20240101|20240618|CCC+|20240618|20250624|B-|20250624|20270101|B0|||||||
1000015245|20210101|20230425|CCC+|20230425|20250101|BB-||||||||||||||||
1000015246|20210406|20210407|B0|20210407|20220423|B-|20220423|20230411|B-|20230411|20240504|B0|20240504|20250406|B0|20250406|20260411|B+|20260411|20280101|BB-|
1000015247|20200516|20210507|CCC+|20210507|20220916|BB-|20220916|20230711|BB-|20230711|20240509|B0|20240509|20250415|B-|20250415|20270101|BB-||||
1000015248|20210101|20220518|CCC0|20230726|20230818|BB0|20240718|20241103|BB0|20251003|20251019|B0|20260318|20260420|CCC+|20260420|20270101|B-||||
1000015249|20210101|20230908|CCC+|20230908|20240420|BBB+|20240420|20250826|BB0|20250826|20260401|B0|20260401|20280101|BB-|||||||
1000015250|20200514|20210407|B0|20210407|20220412|B-|20220412|20230418|BB-|20230418|20240723|BB0|20240723|20250422|BB-|20250422|20260415|B-|20260415|20280101|B-|
1000015251|20200714|20210721|BB+|20210721|20220322|BBB-|20220322|20230520|BBB-|20230520|20240403|B+|20240403|20250402|B+|20250402|20260402|B+|20260402|20280101|BB-|
1000015252|20210127|20210929|BBB0|20230101|20231209|CCC+|20241119|20241203|B+|20250101|20250517|CCC+|20250517|20260403|BB+|20260403|20270101|BB0||||
1000015253|20200916|20210403|CCC+|20210403|20220331|B-|20220331|20230415|B-|20230415|20240508|BB-|20240508|20250909|CCC+|20250909|20260509|CCC+|20260509|20280101|CCC0|
1000015254|20200421|20210421|BB+|20210421|20220412|BB+|20220412|20230411|BBB+|20230411|20240407|BB+|20240407|20250409|BBB-|20250409|20260414|BB+|20260414|20280101|BBB-|
1000015255|20210101|20210318|CCC+|20220101|20220317|CCC+|20220317|20230101|B+|20230101|20241022|CCC+|20241022|20250829|B0|20250829|20270101|BBB-||||
1000015256|20210414|20210708|B0|20220101|20221006|C+||||||||||||||||
1000015257|20200408|20210608|B+|20220623|20220719|B0|20230618|20230718|CCC+|20240508|20240718|B0|20250918|20251218|B0|20251218|20260101|B-||||
1000015259|20201007|20210410|B-|20210410|20220814|B0|20220814|20230412|B0|20230412|20240416|B+|20240416|20250419|B0|20250419|20260429|BB-|20260429|20280101|BB0|
1000015260|20200101|20220427|CCC+|20240619|20241029|BB0|20241029|20250327|BBB-|20250327|20260512|BBB-|20260512|20280101|BB+|||||||
1000015261|20200704|20220101|BBB+|||||||||||||||||||
1000015262|20211109|20211203|B+|20211203|20220101|BB-|20240221|20240612|BB+|20250503|20251024|B+|20251024|20270101|BBB-|||||||
1000015263|20200101|20220514|CCC+|20240101|20240412|CCC+|20250429|20250501|BBB-|20250501|20260419|BB0|20260419|20280101|BBB-|||||||
1000015264|20200505|20210421|B+|20210421|20220418|BB0|20220418|20230412|B+|20230412|20240419|BB-|20240419|20250419|B+|20250419|20260414|BB0|20260414|20280101|BB-|
1000015265|20200604|20210417|CCC0|20210417|20220421|CCC+|20220421|20230411|B-|20230411|20240523|B-|20250509|20250515|CCC0|20250515|20260429|CCC+|20260429|20280101|B-|
1000015266|20220215|20220301|CCC+|20220301|20230603|B-|20240423|20240427|B0|20240427|20250501|BB-|20250501|20260430|B0|20260430|20280101|B+||||
1000015267|20200418|20210409|B-|20210409|20220409|B-|20220409|20230520|CCC+|20230520|20240410|B+|20240410|20250423|B+|20250423|20260412|BB-|20260412|20280101|BB-|
1000015268|20210618|20211020|B-|20220707|20220825|CCC+|20220825|20230616|B-|20230616|20240611|B-|20240611|20250619|B0|20250619|20260425|B+|20260425|20280101|BB0|
1000015269|20200415|20210418|CCC+|20210418|20220417|B0|20240101|20240414|CCC+|20240414|20250618|B+|20250618|20270101|B+|||||||
1000015270|20200507|20210601|BBB0|20220319|20220603|BBB+|20220603|20230531|BBB0|20230531|20240404|BBB+|20250509|20250603|BBB-|20250603|20260403|BBB0|20260403|20280101|BBB+|
1000015271|20200519|20210504|B+|20210504|20220902|B-|20240703|20241001|B0|20241001|20250613|BB0|20250613|20260423|BB-|20260423|20280101|BB0||||
1000015272|20201121|20210704|BB+|20220407|20220517|BBB0|20220517|20230404|BBB+|20230404|20240630|BBB+|20250424|20250606|BB+|||||||
1000015273|20200101|20210619|CCC+|20210619|20220504|CCC0|20220504|20230525|CCC+|20230525|20240621|CCC0|20240621|20250603|CC+|20250603|20270101|CCC-||||
1000015274|20200509|20210508|BB-|20210508|20220514|B+|20220514|20230509|B+|20230509|20240509|BB-|20240509|20250528|B+|20250528|20260430|BBB-|20260430|20280101|BB0|
1000015275|20220702|20220818|B+|20230218|20230628|B0|20230628|20240620|B-|20250603|20250918|B-|20260424|20260510|B-|20260510|20280101|B0||||
1000015276|20210424|20210622|B+|20210622|20220416|B0|20220416|20230411|B+|20230411|20240402|BB-|20240402|20250413|BB-|20250413|20260407|BB-|20260407|20280101|BB-|
1000015277|20200407|20210407|CCC0|20210407|20220409|B0|20220409|20230416|BB0|20230416|20240621|B+|20250918|20251104|BB-|||||||
1000015278|20200919|20210427|BB-|20210427|20230101|CCC0|20230101|20240713|CCC+|20250101|20250404|CCC+|20250404|20260101|B-|||||||
1000015279|20220210|20220422|B0|20220422|20230404|BB0|20230404|20240529|BB0|20240529|20250617|B-|20250617|20270101|BB0|||||||
1000015280|20210101|20210317|CCC+|20210317|20220513|B0|20220513|20230425|B0|20230425|20240612|B0|20260101|20260428|CCC+|20260428|20280101|B-||||
1000015281|20200620|20210622|B0|20210622|20220609|BBB0|20240101|20240306|CCC+|20250219|20250413|CCC+|20250413|20260423|B0|20260423|20280101|BB0||||
